row_id,message,cluster_id
3708,The Device stores nearby are all so busy that there is often no Genius Bar appointment available in the next week. However the app doesnÕt allow appointments to be made for more than a week in advance. This makes it impWindowssible to schedule an appointment us,7
1069,Unable to call the appointment and also tried the Web site,7
1227,Why can I schedule with the Genius Bar from the app or in that fact anywhere! Useless! Device overall has very poor customer service.,7
2921,I canÕt locate an appointment schedule for the Genius Bar! I need an appointment for my SmartPhone X...for frequent dropped calls. Thank you for helping me locate the local Genius Bar at Oxmoor Mall in louisville!,7
2772,How do I schedule appointment for Genius Bar ?,7
3533,", after you have successfully scheduled have nothing to check (",7
454,This is not my phone number. How do I change it? How do I make a Genius Bar appointment?,7
1738,I would like to make an appointment,7
104,Trying to make a Genius Bar appointment turns out to be very difficult and time consuming. I have not been able to do it yet. It used to be much easier (understatement),7
1614,Also have noticed appointments scheduled for me with my knowledge ,7
4437,My device is why I place options only Taiwan Laptopau (China) Hong Kong (China) so I do appointment?,7
2115,"This app should enable not only rescheduling Device support Genius Bar appointments, but also enable scheduling them at a different store and/or canceling them. When I tried to do this through chat, the representative ended my chat after three minutes of d",7
1766,I do not understand how to make an appointment!,7
304,", this app from the Laptop was lodging and you will not be able to. Genius Bar appointments are only pWindowssible until next week, but I can't always full in the reservation state.""",7
4172,Cannot find a specific place to make a Genius Bar appointment. On the web on this website on anywhere I need to find a place to make an appointment,7
1706,"There is a button that allows you to add the appointment to your calendar when you make a reservation at the Genius Bar. It is very useful. We could improve it for that in addition, in the event created, type in notes the number of repair (ID), to be able to find the info",7
2281,IÕm in Spain but I speak English. I donÕt get the option to select Spain so I canÕt make an appointment to bring in my device to my local Device Store.,7
2284,I canÕt reach Device support because I live in Iraq so I canÕt schedule a call,7
1774,"""Need to make an appointment for Device IPhone 6s, phone says box is full and canÕt find where I can make an appointment.",7
1993,"Horrible. ÊA person can no longer schedule an appointment at the Genius Bar. ÊWe live 45 minutes from the clWindowsest Device Store, so we need to schedule an appointment to make our trip worthwhile. ÊTalking to a person by phone at the store is impWindowssible.",7
2366,"""But to schedule a call what I type???",7
268,Why is there not a simple way to schedule a call or an appointment????? This is infuriating.,7
2528,"The appointment is not _ to shop, has been unable to arrange check in Queue",7
2307,There is no appointment. Not since the days.,7
2445,"this app sucks, very hard to navigate and find how to make an appointment",7
1811,"""It should be easier to see upcoming support appointments ",7
276,IÕm trying to set up an appointment at GeniusBar and thereÕs no way to do it.,7
4364,Very difficult to try to make an appointment at the genus bar... not to navigate..,7
171,"""I am trying to make an Device store appointment- I have spent 30 minutes trying to, it is extremely difficult.",7
282,It is pathetic how hard you have made it to get to the genius bar reservation. ÊApparently the person designing the web sight is a touch off of being a genius. ÊSad,7
354,appointment time and change the battery I have to wait for three hours,7
1792,Unable to make appointment to Device store,7
3982,The app should have your upcoming calls chats and Genius Bar appointments,7
2326,How do I make an appointment with the expert at the store so I do not have to wait for long time when I get there?,7
2344,"Phone experience was great, but why do you hide the Genius Bar appointment spot. If itÕs so hard to get an appointment why bother having it?",7
4325,"Ridiculous Device Service Apps, make millions difficult to schedule a Genius Bar service!",7
1697,I was Device store of Kowloon Tong and staff of Genius Bar was not familiar with iWindows Device issue,7
4439,Add an easier way to book a genius bar appointment.,7
151,How do I make an appointment? Very frustrated.,7
2120,Do Device Stores still exist? I canÕt access the local store to set an appointment.,7
246,No way to make an appointment with Genius Bar.,7
326,Unable to book,7
4256,Terrible!! I need to schedule a Genius Bar appt and no option given!!,7
4248,How do I schedule a Genius Bar appointment?,7
219,I would like the book a Genius Bar appointment in line.,7
2397,Cannot find Genius Bar in this app to set an appointment.,7
1862,I need to book an appointment,7
4239,Where is the tab for make an appointment at Genius Bar it should be easier to find .,7
4081,I want to make a fucking appt for the Genius Bar at the Device store in Fayette mall,7
3907,There needs to be an easy way to make an appointment at the Genius Bar,7
107,"Hello I have an appointment this afternoon in Columbus for the change of a battery but i can't go I can do, and where called to cancel the appointment",7
3911,How the hell do I make a Genius Bar Appointment?!!! So frustrating...,7
4217,I would like to receive an appointment for Tekefonum,7
1416,"I will make a nice pub!!!!!!!!""",7
26,I canÕt find where IÕm suppWindowsed to go to check for Genius Bar reservations,7
4268,"I just wasted 45 minutes on a chat trying to book a service appointment in store. The previous web-based system that allowed me to see available times and book myself was vastly superior.""",7
1937,"How may I make an appointment at the Device Store on Orchard Rd, SÕpore to repair my IPhone which is stalling all the time?",7
1403,There is nothing on this app about making an appointment at the Genius Bar.,7
2105,CanÕt find stores location to set up an appointment with the Boca Raton Genius Bar,7
2102,Changed my phone,6
1083,I have the new 42mm stainless steel watch refund you now in the Sino-US trade war will not use the device.,6
1736,Thanks for the help and patience !,6
2113,How can I delete the current history.,6
2109,"I donÕt want an account with you. A third party is responsible for setting this up. Please delete the account as you wonÕt get paid from me. I donÕt do any business over the internet, but he spent &10,000.00 of my money setting up theft accounts. Lorri Da",6
1085,Device software sucks ass. You all should be ashamed of the service you provide with the amount people pay. Sad sad sad,6
3034,"""Will you consider my query????",6
3030,Help me please you sent me a subscription renewal notice about NaughtyDate. I want that stoped ASAP,6
2989,"For money a tax., not my gifts and ex.",6
2081,I have called about this phone that has been a piece of junk until I am blue in the face and sick to my stonotebookh! All I hear is send it in and we will fix it or send us $500 and we send you another phone. The thing ainÕt worth &500 it is the worst SmartPhone e,6
2995,Same thing with number. ..... payed for...,6
3014,The account number of the wealthy and why not a value to the Game,6
3029,How to remove old audio books purchased but no longer required to be shown,6
1081,App needs to show that an authorised Device Service Provider like Sync in Manchester are still going to only be able to send your product to Device for repair rather than repair it then and there on site.,6
